,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
214,抄碼 PLENA 金錢展,金錢𦟌,萬祥,BEEF,抄,巴西,PLENA,2023-11-27,,,,,,,32.0,lb,裕林,
215,12KG PLENA 免治牛肉 500G/包,免治牛肉,萬祥,BEEF,12kg,巴西,PLENA,2023-11-27,500G,,,,,,11.5,lb,裕林,
217,22KG ALIBEM 分包豬肋排,豬肋排,萬祥,PORK,22kg,巴西,ALIBEM,2023-11-27,分包,,,,,,13.8,lb,裕林,
218,抄碼 ALIBEM 豬梅肉,豬梅肉,萬祥,PORK,抄,巴西,ALIBEM,2023-11-27,,,,,,,11.2,lb,裕林,
219,15KG PIFPAF 帶皮挑骨中方豬腩(3塊/箱),中方豬腩,萬祥,PORK,15kg,巴西,PIF PAF,2023-11-27,帶皮,挑骨,,,,,13.5,lb,裕林,
220,25KG 王者至尊梅肉 (靚),豬梅肉,萬祥,PORK,25kg,中國,王者至尊,2023-11-27,,,,,,,55.0,kg,裕林,
221,25KG 精品豬肉青 200G+,豬肉青,萬祥,PORK,25kg,中國,,2023-11-27,+200G,,,,,,34.5,kg,裕林,
222,"25KG 豬寸骨(1KG/包, 啡盒)",豬寸骨,萬祥,PORK,25kg,中國,,2023-11-27,,,,,,,52.0,kg,裕林,
224,10KG COREN 雞中翼 30G+,雞中翼,萬祥,CHICKEN,10kg,西班牙,COREN,2023-11-27,30G+,,,,,,8.0,lb,裕林,
225,A4 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-11-27,A4,,,,,,,kg,裕林,
226,A5 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-11-27,A5,,,,,,,kg,裕林,
227,A5特 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,,kg,裕林,
229,A3 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A3,,,,,,,kg,裕林,
230,A4 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A4,,,,,,,kg,裕林,
231,A5 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A5,,,,,,620.0,kg,裕林,
232,A5特 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,680.0,kg,裕林,
234,A3 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-11-27,A3,,,,,,390.0,kg,裕林,
235,A4 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-11-27,A4,,,,,,450.0,kg,裕林,
236,A5 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-11-27,A5,,,,,,480.0,kg,裕林,
238,A3 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A3,,,,,,,kg,裕林,
239,A4 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A4,,,,,,580.0,kg,裕林,
240,A5 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A5,,,,,,620.0,kg,裕林,
241,A5特 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,700.0,kg,裕林,
243,A4 和牛西冷(細切),和牛西冷,萬祥,WAGYU,,日本,,2023-11-27,A4,細切,,,,,,kg,裕林,
244,A5 和牛肉眼(細切),和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,A5,細切,,,,,,kg,裕林,
245,A5 和牛西冷(細切),和牛西冷,萬祥,WAGYU,,日本,,2023-11-27,A5,細切,,,,,,kg,裕林,
246,和牛上腦(細切),和牛上腦,萬祥,WAGYU,,日本,,2023-11-27,細切,,,,,,,kg,裕林,
247,和牛三角肥牛(細切),和牛三角,萬祥,WAGYU,,日本,,2023-11-27,細切,,,,,,,kg,裕林,
250,A5特 和牛牛柳,和牛牛柳,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,720.0,kg,裕林,
251,A5特 和牛牛冧,和牛牛冧,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,,kg,裕林,
252,A5特 和牛針扒,和牛針扒,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,360.0,kg,裕林,
253,A5特 和牛燴扒,和牛燴扒,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,360.0,kg,裕林,
254,A5特 和牛尾扒,和牛尾扒,萬祥,WAGYU,,日本,,2023-11-27,A5,A5特,,,,,,kg,裕林,
255,和牛三筋(板鍵),和牛三筋,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,,kg,裕林,
256,和牛肉眼蓋,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,,kg,裕林,
257,和牛牛柳,和牛牛柳,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,700.0,kg,裕林,
258,和牛牛腩排,和牛牛腩,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,,kg,裕林,
259,和牛牛胸,和牛牛胸,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,340.0,kg,裕林,
260,和牛牛仔骨,和牛牛仔骨,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,340.0,kg,裕林,
261,和牛三角肥牛,和牛三角,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,,kg,裕林,
262,和牛上腦,和牛上腦,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,340.0,kg,裕林,
263,和牛牛冧,和牛牛冧,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,,kg,裕林,
264,和牛針扒 (無針扒),和牛針扒,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,340.0,kg,裕林,
265,和牛燴扒,和牛燴扒,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,340.0,kg,裕林,
266,和牛尾扒,和牛尾扒,萬祥,WAGYU,,日本,,2023-11-27,,,,,,,340.0,kg,裕林,
268,抄碼 245E廠 IBP PRIME 三角肥牛,肩胛肥牛肉,萬祥,BEEF,抄,美國,IBP,2023-11-24,245E廠,PRIME,,,,,80.0,lb,光1,
269,抄碼 86K廠 EXCEL CHOICE 三支牛仔骨,牛仔骨,萬祥,BEEF,抄,美國,EXCEL,2023-11-24,86K廠,CHOICE,,,,,46.0,lb,裕林,
270,抄碼 86E/86R 廠 EXCEL CAB 三支牛仔骨,牛仔骨,萬祥,BEEF,抄,美國,EXCEL,2023-11-24,86R廠,CAB,,,,,50.0,lb,裕林,
271,抄碼 86M 廠 EXCEL 肥牛(SHORT PLATE),SHORT PLATE肥牛,萬祥,BEEF,抄,美國,EXCEL,2023-11-24,86M廠,,,,,,20.8,lb,裕林,
273,抄碼 NEW BRAND牛舌900G+,牛舌,萬祥,BEEF,抄,巴西,NEW BRAND,2023-11-24,+900G,,,,,,9.3,lb,裕林,
274,"抄碼 PLENA 牛舌900G+(直利, 大條)",牛舌,萬祥,BEEF,抄,巴西,PLENA,2023-11-24,+900G,直,,,,,9.8,lb,裕林,
275,抄碼 RAMAX 西冷 3.5KG+,西冷,萬祥,BEEF,抄,巴西,RAMAX,2023-11-24,3.5K+,,,,,,21.8,lb,裕林,
276,抄碼 RAMAX 牛柳頭 1.5KG+,牛柳頭,萬祥,BEEF,抄,巴西,RAMAX,2023-11-24,1.5K+,,,,,,22.4,lb,裕林,
277,抄碼 PLENA 牛柳頭1KG+,牛柳頭,萬祥,BEEF,抄,巴西,PLENA,2023-11-24,,,,,,,21.3,lb,裕林,
278,抄碼 PLENA 牛肋條,牛肋條,萬祥,BEEF,抄,巴西,PLENA,2023-11-24,,,,,,,26.5,lb,裕林,
279,抄碼 PLENA 金錢展,金錢𦟌,萬祥,BEEF,抄,巴西,PLENA,2023-11-24,,,,,,,32.0,lb,裕林,
280,抄碼 QUALITY BEEF 小黃瓜條 (里魚管),鯉魚管,萬祥,BEEF,抄,巴西,QUALITY BEEF,2023-11-24,,,,,,,18.5,lb,裕林,
281,12KG PLENA 免治牛肉 500G/包,免治牛肉,萬祥,BEEF,12kg,巴西,PLENA,2023-11-24,500G,,,,,,11.5,lb,裕林,
283,22KG ALIBEM 分包豬肋排,豬肋排,萬祥,PORK,22kg,巴西,ALIBEM,2023-11-24,分包,,,,,,13.8,lb,裕林,
284,抄碼 ALIBEM 豬梅肉,豬梅肉,萬祥,PORK,抄,巴西,ALIBEM,2023-11-24,,,,,,,11.2,lb,裕林,
285,15KG PIFPAF 帶皮挑骨中方豬腩(3塊/箱),中方豬腩,萬祥,PORK,15kg,巴西,PIF PAF,2023-11-24,帶皮,挑骨,,,,,13.5,lb,裕林,
286,25KG 王者至尊梅肉 (靚),豬梅肉,萬祥,PORK,25kg,中國,王者至尊,2023-11-24,,,,,,,55.0,kg,裕林,
287,25KG 精品豬肉青 200G+,豬肉青,萬祥,PORK,25kg,中國,,2023-11-24,+200G,,,,,,34.5,kg,裕林,
288,"25KG 豬寸骨(1KG/包, 啡盒)",豬寸骨,萬祥,PORK,25kg,中國,,2023-11-24,,,,,,,52.0,kg,裕林,
290,10KG COREN 雞中翼 30G+,雞中翼,萬祥,CHICKEN,10kg,西班牙,COREN,2023-11-24,30G+,,,,,,8.0,lb,裕林,
291,A4 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-11-24,A4,,,,,,,kg,裕林,
292,A5 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-11-24,A5,,,,,,,kg,裕林,
293,A5特 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,,kg,裕林,
295,A3 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A3,,,,,,,kg,裕林,
296,A4 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A4,,,,,,,kg,裕林,
297,A5 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A5,,,,,,620.0,kg,裕林,
298,A5特 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,680.0,kg,裕林,
300,A3 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-11-24,A3,,,,,,390.0,kg,裕林,
301,A4 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-11-24,A4,,,,,,450.0,kg,裕林,
302,A5 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-11-24,A5,,,,,,480.0,kg,裕林,
304,A3 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A3,,,,,,,kg,裕林,
305,A4 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A4,,,,,,580.0,kg,裕林,
306,A5 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A5,,,,,,620.0,kg,裕林,
307,A5特 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,700.0,kg,裕林,
309,A4 和牛肉眼 (細切),和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A4,細切,,,,,,kg,裕林,
310,A5 和牛肉眼(細切),和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,A5,細切,,,,,,kg,裕林,
311,A5 和牛西冷(細切),和牛西冷,萬祥,WAGYU,,日本,,2023-11-24,A5,細切,,,,,,kg,裕林,
312,和牛上腦(細切),和牛上腦,萬祥,WAGYU,,日本,,2023-11-24,細切,,,,,,,kg,裕林,
313,和牛三角肥牛(細切),和牛三角,萬祥,WAGYU,,日本,,2023-11-24,細切,,,,,,,kg,裕林,
316,A5特 和牛牛柳,和牛牛柳,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,720.0,kg,裕林,
317,A5特 和牛牛冧,和牛牛冧,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,,kg,裕林,
318,A5特 和牛針扒,和牛針扒,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,360.0,kg,裕林,
319,A5特 和牛燴扒,和牛燴扒,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,360.0,kg,裕林,
320,A5特 和牛尾扒,和牛尾扒,萬祥,WAGYU,,日本,,2023-11-24,A5,A5特,,,,,,kg,裕林,
321,和牛三筋(板鍵),和牛三筋,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,,kg,裕林,
322,和牛肉眼蓋,和牛肉眼,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,,kg,裕林,
323,和牛牛柳,和牛牛柳,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,700.0,kg,裕林,
324,和牛牛腩排,和牛牛腩,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,,kg,裕林,
325,和牛牛胸,和牛牛胸,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,340.0,kg,裕林,
326,和牛牛仔骨,和牛牛仔骨,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,340.0,kg,裕林,
327,和牛三角肥牛,和牛三角,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,,kg,裕林,
328,和牛上腦,和牛上腦,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,340.0,kg,裕林,
329,和牛牛冧,和牛牛冧,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,,kg,裕林,
330,和牛針扒 (無針扒),和牛針扒,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,340.0,kg,裕林,
331,和牛燴扒,和牛燴扒,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,340.0,kg,裕林,
332,和牛尾扒,和牛尾扒,萬祥,WAGYU,,日本,,2023-11-24,,,,,,,340.0,kg,裕林,
334,抄碼 245E廠 IBP PRIME 三角肥牛,肩胛肥牛肉,萬祥,BEEF,抄,美國,IBP,2024-02-26,245E廠,PRIME,,,,,74.0,lb,光1,
335,抄碼 86M廠 EXCEL CAB 牛小排,去骨牛小排,萬祥,BEEF,抄,美國,EXCEL,2024-02-26,86M廠,CAB,,,,,125.0,lb,裕林,
336,抄碼 278廠 IBP CHOICE 牛小排,去骨牛小排,萬祥,BEEF,抄,美國,IBP,2024-02-26,278廠,CHOICE,,,,,110.0,lb,裕林,
337,抄碼 86K廠 EXCEL CHOICE 牛小排,去骨牛小排,萬祥,BEEF,抄,美國,EXCEL,2024-02-26,86K廠,CHOICE,,,,,110.0,lb,裕林,
338,抄碼 245E廠 IBP CAB 肩胛肥牛,肩胛肥牛肉,萬祥,BEEF,抄,美國,IBP,2024-02-26,245E廠,CAB,,,,,61.0,lb,裕林,
339,抄碼 86K廠 EXCEL CHOICE 三支牛仔骨,牛仔骨,萬祥,BEEF,抄,美國,EXCEL,2024-02-26,86K廠,CHOICE,,,,,46.0,lb,裕林,
340,抄碼 86E 廠 EXCEL 肥牛(SHORT PLATE),SHORT PLATE肥牛,萬祥,BEEF,抄,美國,EXCEL,2024-02-26,,,,,,,22.0,lb,光1,
342,抄碼 GJ 牛冧,牛冧,萬祥,BEEF,抄,巴西,GJ,2024-02-26,,,,,,,18.8,lb,光1,
342,抄碼 GJ 牛冧,牛冧,萬祥,BEEF,抄,巴西,GJ,2024-02-26,,,,,,,18.8,lb,裕林,
343,抄碼 QUALITY BEEF 牛冧,牛冧,萬祥,BEEF,抄,巴西,QUALITY BEEF,2024-02-26,,,,,,,18.6,lb,裕林,
344,抄碼 COTO 牛舌900G+,牛舌,萬祥,BEEF,抄,阿根廷,COTO,2024-02-26,+900G,,,,,,8.0,lb,裕林,
345,抄碼 NEW BRAND 牛舌900G+,牛舌,萬祥,BEEF,抄,巴西,NEW BRAND,2024-02-26,+900G,,,,,,8.2,lb,裕林,
346,抄碼 GJ 牛舌900G+(捲),牛舌,萬祥,BEEF,抄,巴西,GJ,2024-02-26,+900G,,,,,,7.0,lb,裕林,
347,抄碼 RAMAX 西冷 3.5KG+,西冷,萬祥,BEEF,抄,巴西,RAMAX,2024-02-26,3.5K+,,,,,,21.0,lb,裕林,
348,抄碼 RAMAX 牛柳頭 1.5KG+,牛柳頭,萬祥,BEEF,抄,巴西,RAMAX,2024-02-26,1.5K+,,,,,,21.5,lb,裕林,
349,抄碼 PLENA 牛尾,牛尾,萬祥,BEEF,抄,巴西,PLENA,2024-02-26,,,,,,,15.0,lb,裕林,
350,抄碼 PLENA 牛肋條,牛肋條,萬祥,BEEF,抄,巴西,PLENA,2024-02-26,,,,,,,22.5,lb,裕林,
351,抄碼 ABP 牛肋條,牛肋條,萬祥,BEEF,抄,波蘭,ABP,2024-02-26,,,,,,,26.0,lb,裕林,
352,抄碼 PLENA 金錢展,金錢𦟌,萬祥,BEEF,抄,巴西,PLENA,2024-02-26,,,,,,,27.6,lb,裕林,
353,12KG PLENA 免治牛肉 500G/包,免治牛肉,萬祥,BEEF,12kg,巴西,PLENA,2024-02-26,500G,,,,,,8.0,lb,裕林,
355,10KG 584 豬肋排 餅裝,豬肋排,萬祥,PORK,10kg,荷蘭,P584,2024-02-26,餅裝,,,,,,11.9,lb,裕林,
356,10KG TONNIES 豬肋排 餅裝,豬肋排,萬祥,PORK,10kg,德國,TONNIES,2024-02-26,餅裝,,,,,,11.6,lb,裕林,
357,抄碼 ALIBEM 豬梅肉,豬梅肉,萬祥,PORK,抄,巴西,ALIBEM,2024-02-26,,,,,,,10.0,lb,裕林,
358,25KG 豬背脂,豬背脂,萬祥,PORK,25kg,中國,,2024-02-26,,,,,,,7.2,lb,裕林,
359,25KG 優質梅肉,豬梅肉,萬祥,PORK,25kg,中國,,2024-02-26,,,,,,,32.0,kg,裕林,
360,25KG 王者至尊梅肉 (靚),豬梅肉,萬祥,PORK,25kg,中國,王者至尊,2024-02-26,,,,,,,55.0,kg,裕林,
361,25KG 精品豬肉青 200G+,豬肉青,萬祥,PORK,25kg,中國,,2024-02-26,+200G,,,,,,34.5,kg,裕林,
362,"25KG 豬寸骨(1KG/包, 啡盒)",豬寸骨,萬祥,PORK,25kg,中國,,2024-02-26,,,,,,,52.0,kg,裕林,
364,抄碼 灰白羊( UNSIZED),灰白羊,萬祥,LAMB,抄,阿根廷,,2024-02-26,UNSIZED,,,,,,33.0,kg,裕林,
366,15KG 納晨 300+雞扒,雞扒,萬祥,CHICKEN,15kg,中國,納晨,2024-02-26,+300G,,,,,,7.4,lb,裕林,
367,12KG 納晨帶皮雞上脾,雞上脾,萬祥,CHICKEN,12kg,中國,納晨,2024-02-26,帶皮,,,,,,15.2,kg,裕林,
368,12KG 納晨去皮雞上脾,雞上脾,萬祥,CHICKEN,12kg,中國,納晨,2024-02-26,去皮,,,,,,17.4,kg,裕林,
369,12KG 納晨 去皮雞大胸,雞大胸,萬祥,CHICKEN,12kg,中國,納晨,2024-02-26,去皮,,,,,,13.2,kg,裕林,
370,10KG 納晨 IQF雞小胸,雞柳,萬祥,CHICKEN,10kg,中國,納晨,2024-02-26,IQF,,,,,,13.5,kg,嘉威,
371,A4 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2024-02-26,A4,,,,,,580.0,kg,裕林,
372,A5 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2024-02-26,A5,,,,,,620.0,kg,裕林,
373,A5特 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2024-02-26,A5,A5特,,,,,700.0,kg,裕林,
375,A4 和牛肉眼 (細切),和牛肉眼,萬祥,WAGYU,,日本,,2024-02-26,A4,細切,,,,,,kg,裕林,
376,A4 和牛西冷(細切),和牛西冷,萬祥,WAGYU,,日本,,2024-02-26,A4,細切,,,,,,kg,裕林,
377,A5 和牛肉眼(細切),和牛肉眼,萬祥,WAGYU,,日本,,2024-02-26,A5,細切,,,,,,kg,裕林,
378,A5 和牛西冷(細切),和牛西冷,萬祥,WAGYU,,日本,,2024-02-26,A5,細切,,,,,,kg,裕林,
379,和牛上腦(細切),和牛上腦,萬祥,WAGYU,,日本,,2024-02-26,細切,,,,,,,kg,裕林,
380,和牛三角肥牛(細切),和牛三角,萬祥,WAGYU,,日本,,2024-02-26,細切,,,,,,,kg,裕林,
383,A5特 和牛牛柳,和牛牛柳,萬祥,WAGYU,,日本,,2024-02-26,A5,A5特,,,,,720.0,kg,裕林,
384,A5特 和牛牛冧,和牛牛冧,萬祥,WAGYU,,日本,,2024-02-26,A5,A5特,,,,,,kg,裕林,
385,A5特 和牛針扒,和牛針扒,萬祥,WAGYU,,日本,,2024-02-26,A5,A5特,,,,,360.0,kg,裕林,
386,A5特 和牛燴扒,和牛燴扒,萬祥,WAGYU,,日本,,2024-02-26,A5,A5特,,,,,360.0,kg,裕林,
387,A5特 和牛尾扒,和牛尾扒,萬祥,WAGYU,,日本,,2024-02-26,A5,A5特,,,,,,kg,裕林,
388,和牛三筋(板鍵),和牛三筋,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,,kg,裕林,
389,和牛肉眼蓋,和牛肉眼,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,,kg,裕林,
390,和牛牛柳,和牛牛柳,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,700.0,kg,裕林,
391,和牛牛腩排,和牛牛腩,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,,kg,裕林,
392,和牛牛胸,和牛牛胸,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,340.0,kg,裕林,
393,和牛牛仔骨,和牛牛仔骨,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,340.0,kg,裕林,
394,和牛三角肥牛,和牛三角,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,,kg,裕林,
395,和牛上腦,和牛上腦,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,340.0,kg,裕林,
396,和牛牛冧,和牛牛冧,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,,kg,裕林,
397,和牛針扒 (無針扒),和牛針扒,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,340.0,kg,裕林,
398,和牛燴扒,和牛燴扒,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,340.0,kg,裕林,
399,和牛尾扒,和牛尾扒,萬祥,WAGYU,,日本,,2024-02-26,,,,,,,340.0,kg,裕林,
401,抄碼 86M廠 EXCEL CAB 牛小排,去骨牛小排,萬祥,BEEF,抄,美國,EXCEL,2023-09-19,86M廠,CAB,,,,,118.0,lb,裕林,
402,抄碼 86M廠 EXCEL CHOICE 牛小排,去骨牛小排,萬祥,BEEF,抄,美國,EXCEL,2023-09-19,86M廠,CHOICE,,,,,105.0,lb,裕林,
403,抄碼 245L 廠 IBP CHOICE 牛小排,去骨牛小排,萬祥,BEEF,抄,美國,IBP,2023-09-19,245L廠,CHOICE,,,,,105.0,lb,光1,
404,抄碼 86K廠 EXCEL CHOICE 三支牛仔骨,牛仔骨,萬祥,BEEF,抄,美國,EXCEL,2023-09-19,86K廠,CHOICE,,,,,45.0,lb,裕林,
405,抄碼 86E廠 EXCEL CAB 三支牛仔骨,牛仔骨,萬祥,BEEF,抄,美國,EXCEL,2023-09-19,CAB,,,,,,48.0,lb,裕林,
407,抄碼 PLENA 3/4牛柳(去邊),牛柳,萬祥,BEEF,抄,巴西,PLENA,2023-09-19,3/4,,,,,,36.0,lb,裕林,
408,抄碼 PLENA 4/5牛柳(去邊),牛柳,萬祥,BEEF,抄,巴西,PLENA,2023-09-19,4/5,,,,,,37.0,lb,裕林,
409,抄碼 GJ 牛冧,牛冧,萬祥,BEEF,抄,巴西,GJ,2023-09-19,,,,,,,18.0,lb,裕林,
410,抄碼 GJ 牛腩,牛腩,萬祥,BEEF,抄,巴西,GJ,2023-09-19,,,,,,,13.3,lb,裕林,
411,抄碼 NEW BRAND牛舌900G+,牛舌,萬祥,BEEF,抄,巴西,NEW BRAND,2023-09-19,+900G,,,,,,9.3,lb,裕林,
412,"抄碼 PLENA 牛舌900G+(直利, 大條)",牛舌,萬祥,BEEF,抄,巴西,PLENA,2023-09-19,+900G,直,,,,,9.8,lb,裕林,
413,抄碼 RAMAX 西冷 4KG+ (直身),西冷,萬祥,BEEF,抄,巴西,RAMAX,2023-09-19,4K+,直,,,,,19.8,lb,裕林,
414,抄碼 RAMAX 牛柳頭1.5KG+,牛柳頭,萬祥,BEEF,抄,巴西,RAMAX,2023-09-19,1.5K+,,,,,,19.8,lb,裕林,
415,抄碼 4720廠 FORRES 牛柏葉,牛柏葉,萬祥,BEEF,抄,阿根廷,FORRES,2023-09-19,,,,,,,21.5,lb,裕林,
417,抄碼 PALMALI 四肉,豬四肉,萬祥,PORK,抄,巴西,PALMALI,2023-09-19,,,,,,,9.0,lb,裕林,
418,抄碼 TONNIES 去皮挑骨豬腩(去軟骨),挑骨豬腩,萬祥,PORK,抄,德國,TONNIES,2023-09-19,去皮,去軟骨,挑骨,,,,15.3,lb,裕林,
419,"抄碼 CDI 帶皮片骨豬腩(厚身,不肥)",挑骨豬腩,萬祥,PORK,抄,阿根廷,CDI,2023-09-19,帶皮,,,,,,11.2,lb,裕林,
420,25KG 王者至尊梅肉 (靚),豬梅肉,萬祥,PORK,25kg,中國,王者至尊,2023-09-19,,,,,,,56.0,kg,裕林,
421,25KG 精品豬肉青(綠字) 200G+,豬肉青,萬祥,PORK,25kg,中國,,2023-09-19,+200G,,,,,,35.0,kg,裕林,
422,"25KG 豬寸骨(1KG/包, 啡盒)",豬寸骨,萬祥,PORK,25kg,中國,,2023-09-19,,,,,,,52.0,kg,裕林,
423,A4 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-09-19,A4,,,,,,,kg,裕林,
424,A5 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-09-19,A5,,,,,,640.0,kg,裕林,
425,A5特 和牛西冷,和牛西冷,萬祥,WAGYU,,日本,,2023-09-19,A5,A5特,,,,,720.0,kg,裕林,
427,A3 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A3,,,,,,,kg,裕林,
428,A4 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A4,,,,,,,kg,裕林,
429,A5 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A5,,,,,,620.0,kg,裕林,
430,A5特 和牛肉眼,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A5,A5特,,,,,680.0,kg,裕林,
432,A3 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-09-19,A3,,,,,,460.0,kg,裕林,
433,A4 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-09-19,A4,,,,,,500.0,kg,裕林,
434,A5 和牛帶蓋肉眼西冷,和牛帶蓋肉眼,萬祥,WAGYU,,日本,,2023-09-19,A5,,,,,,540.0,kg,裕林,
436,A3 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A3,,,,,,540.0,kg,裕林,
437,A4 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A4,,,,,,580.0,kg,裕林,
438,A5 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A5,,,,,,620.0,kg,裕林,
439,A5特 和牛肉眼西冷,和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A5,A5特,,,,,700.0,kg,裕林,
441,A4 和牛西冷(細切),和牛西冷,萬祥,WAGYU,,日本,,2023-09-19,A4,細切,,,,,560.0,kg,裕林,
442,A5 和牛肉眼(細切),和牛肉眼,萬祥,WAGYU,,日本,,2023-09-19,A5,細切,,,,,620.0,kg,裕林,
