,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
85,i. b. p. 肥牛肉肩胛 cab p-245l,肩胛,金山,Beef,抄,美國,i. b. p.,2023-09-11,cab,,,,,,$ 5 9.0,LB,其士,
86,i. b. p. 肥牛肉肩胛 cab p-245e,肩胛,金山,Beef,抄,美國,i. b. p.,2023-09-11,cab,,,,,,$ 5 9.0,LB,其士,
87,i. b. p. 肥牛肉肩胛 cab p-278,肩胛,金山,Beef,抄,美國,i. b. p.,2023-09-11,cab,,,,,,$ 5 9.0,LB,其士,
88,excel 去骨牛小排 prime p-86e,去骨牛小排,金山,Beef,抄,美國,excel,2023-09-11,prime,pr,,,,,$ 143.0,LB,其士,
89, national 去骨牛小排 prime,去骨牛小排,金山,Beef,抄,美國,national,2023-09-11,prime,pr,,,,,$ 148.0,LB,其士,
90, national 去骨牛小排 cab,去骨牛小排,金山,Beef,抄,美國,national,2023-09-11,cab,,,,,,$ 120.0,LB,其士,
91,excel 去骨牛小排 choice p-86e,去骨牛小排,金山,Beef,抄,美國,excel,2023-09-11,choice,,,,,,$ 100.0,LB,其士,
92,excel 肥牛肉 pastrami prime 6x12,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美國,excel,2023-09-11,prime,pr,,,,,$ 4 3.0,LB,其士,
93,ibp 肥牛肉 pastrami prime 6x12,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美國,ibp,2023-09-11,prime,pr,,,,,$ 4 9.0,LB,其士,
94,ibp 肥牛肉 pastrami cab 6x12,肥牛肉 pastrami cab 6x12,金山,Beef,抄,美國,ibp,2023-09-11,cab,,,,,,$ 4 7.0,LB,其士,
95,ibp 肥牛肉 pastrami choice 6x12,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美國,ibp,2023-09-11,choice,,,,,,$ 4 3.0,LB,其士,
96,excel 肥牛肉 pastrami prime 9x12 p-86m/r,肥牛肉 pastrami prime 9x12 p-86m/r,金山,Beef,抄,美國,excel,2023-09-11,prime,9x12,9x12,pr,,,$ 3 7.0,LB,其士,
97,excel 肥牛肉 pastrami choice 9x12 p-86/r/k,肥牛肉 pastrami choice 9x12 p-86/r/k,金山,Beef,抄,美國,excel,2023-09-11,choice,9x12,9x12,,,,$ 3 4.0,LB,其士,
98,excel 肥牛肉 pastrami a/aa 9x12 p-93,肥牛肉 pastrami a/aa 9x12 p-93,金山,Beef,抄,加拿大,excel,2023-09-11,9x12,9x12,a/aa,aa,,,$ 3 2.0,LB,其士,
99, sukarne 肥牛肉 super obento plate,肥牛肉 super obento plate,金山,Beef,抄**,墨西哥,sukarne,2023-09-11,,,,,,,$ 2 0.5,LB,其士,
100,國 肥牛肉 super upper plate,er plate,金山,,抄,英國,pp,2023-09-11,,,,,,,$ 2 2.5,LB,其士,
101, ibp 肥牛肉 karubi prime,肥牛肉 karubi prime,金山,Beef,抄,美國,ibp,2023-09-11,prime,pr,,,,,$ 3 8.5,LB,其士,
102, ibp 肥牛肉 karubi cab,肥牛肉 karubi cab,金山,Beef,抄,美國,ibp,2023-09-11,cab,,,,,,$ 3 8.5,LB,其士,
103, ibp 肥牛肉 karubi choice,肥牛肉 karubi choice,金山,Beef,抄,美國,ibp,2023-09-11,choice,,,,,,$ 3 7.5,LB,其士,
104, excel 肥牛肉 short plate,肥牛肉 short plate,金山,Beef,抄,美國,excel,2023-09-11,,,,,,,$ 2 1.0,LB,其士,
105, i. b. p. 橫隔肌 cab,橫隔肌,金山,Beef,抄,美國,i. b. p.,2023-09-11,cab,,,,,,$ 5 0.0,LB,其士,
106, i. b. p. 橫隔肌 choice,橫隔肌,金山,Beef,抄,美國,i. b. p.,2023-09-11,choice,,,,,,$ 4 8.0,LB,其士,
107, i. b. p. 橫隔肌 nr,橫隔肌,金山,Beef,抄,美國,i. b. p.,2023-09-11,nr,,,,,,$ 3 9.0,LB,其士,
108, tboer 牛仔膝(穀飼),牛仔膝(穀飼),金山,Beef,抄,荷蘭,tboer,2023-09-11,穀飼,,,,,,$ 4 1.0,LB,其士,
109, tboer 白牛仔柳,白牛仔柳,金山,Beef,抄,荷蘭,tboer,2023-09-11,,,,,,,$ 100.0,LB,其士,
110, smithfield 豬肋排 st. louis style 零售裝,豬肋排,金山,Pork,抄,美國,smithfield,2023-09-11,零售,,,,,,$ 2 5.0,LB,其士,
111, alegra 豬四肉,豬四肉,金山,Pork,抄,巴西,alegra,2023-09-11,,,,,,,$ 9 .0,LB,其士,
112, aurora 豬四肉,豬四肉,金山,Pork,25kg,巴西,aurora,2023-09-11,,,,,,,$ 8 .8,LB,其士,
113, palmali 豬四肉,豬四肉,金山,Pork,抄,巴西,palmali,2023-09-11,,,,,,,$ 8 .8,LB,其士,
114, artigas duroc 豬下梅肉,豬下梅肉,金山,Pork,抄,西班牙,artigas duroc,2023-09-11,,,,,,,$ 3 5.0,LB,其士,
115, artigas duroc 豬扒法式,豬扒,金山,Pork,抄,西班牙,artigas duroc,2023-09-11,,,,,,,$ 4 2.0,LB,其士,
116, pernam ibericos 豬背骨,豬背骨,金山,Pork,抄,西班牙,pernam ibericos,2023-09-11,,,,,,,$ 6 5.0,kg,其士,
117, jamondul ibericos 豬梅肉,豬梅肉,金山,Pork,抄,西班牙,jamondul ibericos,2023-09-11,,,,,,,$ 198.0,kg,其士,
118, jamondul ibericos 豬下梅肉,豬下梅肉,金山,Pork,抄,西班牙,jamondul ibericos,2023-09-11,,,,,,,$ 140.0,kg,其士,
119, jamondul ibericos 豬扒法式,豬扒,金山,Pork,抄,西班牙,jamondul ibericos,2023-09-11,,,,,,,$ 190.0,kg,其士,
120, jamondul ibericos 豬肋條,豬肋條,金山,Pork,抄,西班牙,jamondul ibericos,2023-09-11,,,,,,,$ 135.0,kg,其士,
121, frimesa 豬手,豬手,金山,Pork,20kg*,巴西,frimesa,2023-09-11,,,,,,,$ 5 .4,LB,其士,
122,豬後筒骨 pl30251102,後筒骨,金山,Pork,20kg,波蘭,,2023-09-11,,,,,,,$ 2 .2,LB,其士,
123,豬前筒骨 pl30251102,豬前筒骨,金山,Pork,20kg,波蘭,,2023-09-11,,,,,,,$ 2 .2,LB,其士,
124,豬軟骨 p-no 109,豬軟骨,金山,Pork,10kg,挪威,109,2023-09-11,,,,,,,$ 1 0.5,LB,其士,
125, dom glutao 牛頸骨,頸骨,金山,Pork,抄,巴西,dom glutao,2023-04-03,,,,,,,$ 5 .2,LB,其士,
126, dom glutao 牛前筒骨,牛前筒骨,金山,Beef,抄,巴西,dom glutao,2023-04-03,,,,,,,$ 5 .2,LB,其士,
127,牛坑腩 uk-9012,牛坑腩,金山,Beef,抄,英國,uk-9012,2023-04-03,,,,,,,$ 8 .0,LB,其士,
128,mataboi 牛坑腩 80vl,牛坑腩,金山,Beef,抄,巴西,boi,2023-04-03,80vl,,,,,,$ 1 4.5,LB,其士,
129,excel 牛下肩肉眼卷(1x1) prime p-93,牛下肩肉眼卷,金山,Beef,抄,加拿大,excel,2023-04-03,prime,1x1,pr,,,,$ 3 9.0,LB,其士,
130,i. b. p 牛下肩肉眼卷(1x1) cab,牛下肩肉眼卷,金山,Beef,抄,美國,i. b. p,2023-04-03,cab,1x1,,,,,$ 3 9.0,LB,其士,
131,excel 牛下肩肉眼卷(1x1) cab,牛下肩肉眼卷,金山,Beef,抄,美國,excel,2023-04-03,cab,1x1,,,,,$ 3 8.5,LB,其士,
132, excel 肩 胛 翼 prime,肩 胛 翼 prime,金山,,抄,美國,excel,2023-04-03,prime,pr,,,,,$ 7 8.0,LB,其士,
133, excel 肩 胛 翼 cab,肩 胛 翼 cab,金山,,抄,美國,excel,2023-04-03,cab,,,,,,$ 5 8.0,LB,其士,
134, bustos 牛頭肉,牛頭肉,金山,Beef,15kg*,阿根廷,bustos,2023-04-03,,,,,,,$ 8 .0,LB,其士,
135, ifssa 牛頭肉,牛頭肉,金山,Beef,10kg,阿根廷,ifssa,2023-04-03,,,,,,,$ 8 .0,LB,其士,
136, ifssa 牛面肉,牛面肉,金山,Beef,10kg*,阿根廷,ifssa,2023-04-03,,,,,,,$ 1 1.0,LB,其士,
137, ifssa 牛面肉,牛面肉,金山,Beef,12kg,阿根廷,ifssa,2023-04-03,,,,,,,$ 1 1.0,LB,其士,
138,minerva 牛細腩包 p-2911/451/791,牛細腩包,金山,Beef,抄,巴西,minerva,2023-04-03,,,,,,,$ 2 1.0,LB,其士,
139, plena 牛細腩包,牛細腩包,金山,Beef,抄**,巴西,plena,2023-04-03,,,,,,,$ 1 9.0,LB,其士,
140, masterboi 牛細腩包,牛細腩包,金山,Beef,抄,巴西,boi,2023-04-03,,,,,,,$ 1 9.0,LB,其士,
141, midfield 牛冧,牛冧,金山,Beef,抄,澳洲,midfield,2023-04-03,,,,,,,$ 2 8.0,LB,其士,
142, affco 牛冧,牛冧,金山,Beef,抄,紐西蘭,affco,2023-04-03,,,,,,,$ 2 8.0,LB,其士,
143, gejota 鯉魚管,鯉魚管,金山,Beef,抄,巴西,gejota,2023-04-03,,,,,,,$ 2 1.5,LB,其士,
144, conallison 牛肋腩條,牛肋腩條,金山,Beef,抄,阿根廷,conallison,2023-04-03,,,,,,,$ 1 7.5,LB,其士,
145, i. b. p. 牛板腱 prime,牛板腱,金山,Beef,抄,美國,i. b. p.,2023-04-03,prime,pr,,,,,$ 5 4.0,LB,其士,
146,excel 牛板腱 prime p-93,牛板腱,金山,Beef,抄,加拿大,excel,2023-04-03,prime,pr,,,,,$ 4 8.5,LB,其士,
147, i. b. p. 牛板腱 cab,牛板腱,金山,Beef,抄,美國,i. b. p.,2023-04-03,cab,,,,,,$ 5 0.0,LB,其士,
148,excel 牛板腱 aaa p-93,牛板腱,金山,Beef,抄,加拿大,excel,2023-04-03,aaa,aa,,,,,$ 3 9.0,LB,其士,
149,i. b. p. 牛t骨 (0x1) cab,牛t骨 (0x1) cab,金山,Beef,抄**,美國,i. b. p.,2023-04-03,cab,0x1,,,,,$ 7 6.0,LB,其士,
150, conallison (s) 牛t骨,(s) 牛t骨,金山,Beef,抄,阿根廷,conallison,2023-04-03,,,,,,,$ 3 3.0,LB,其士,
151,牛仔骨 3 支骨 3/4/5,牛仔骨,金山,Beef,抄,德國,,2023-04-03,3/4,,,,,,$ 1 5.5,LB,其士,
152,牛仔骨 3 支骨 6/7/8 5106/8046/1598/1541/1958,牛仔骨,金山,Beef,抄,英國,,2023-04-03,,,,,,,$ 1 8.0,LB,其士,
153,kepak 牛仔骨 3 支骨 6/7/8 7176/8073/1106,牛仔骨,金山,Beef,抄,英國,kepak,2023-04-03,,,,,,,$ 2 1.5,LB,其士,
154,excel 牛仔骨 4 支骨 aaa p-93,牛仔骨,金山,Beef,抄,加拿大,excel,2023-04-03,aaa,aa,,,,,$ 2 8.0,LB,其士,
155,excel 牛仔骨 3 支骨 prime p-93,牛仔骨,金山,Beef,抄,加拿大,excel,2023-04-03,prime,pr,,,,,$ 6 2.0,LB,其士,
156,national 牛仔骨 3 支骨 prime,牛仔骨,金山,Beef,抄,美國,national,2023-04-03,prime,pr,,,,,$ 6 2.0,LB,其士,
157,i. b. p. 牛仔骨 3 支骨 choice p-278/245e,牛仔骨,金山,Beef,抄,美國,i. b. p.,2023-04-03,choice,,,,,,$ 4 8.0,LB,其士,
158,showcase 牛仔骨 3 支骨 select,牛仔骨,金山,Beef,抄,美國,showcase,2023-04-03,,,,,,,$ 3 0.0,LB,其士,
159,i. b. p. 肥牛肉肩胛 prime p-245l,肩胛,金山,Beef,抄,美國,i. b. p.,2023-04-03,prime,pr,,,,,$ 8 2.0,LB,其士,
160,i. b. p. 肥牛肉肩胛 prime p-278,肩胛,金山,Beef,抄,美國,i. b. p.,2023-04-03,prime,pr,,,,,$ 8 2.0,LB,其士,
161,i. b. p. 肥牛肉肩胛 cab p-245l,肩胛,金山,Beef,抄,美國,i. b. p.,2023-04-03,cab,,,,,,$ 5 3.0,LB,其士,
162,i. b. p. 肥牛肉肩胛 cab p-245e,肩胛,金山,Beef,抄,美國,i. b. p.,2023-04-03,cab,,,,,,$ 5 3.0,LB,其士,
163,i. b. p. 肥牛肉肩胛 cab p-278,肩胛,金山,Beef,抄,美國,i. b. p.,2023-04-03,cab,,,,,,$ 5 3.0,LB,其士,
164,canadian diamond 去骨牛小排 cab p-38,去骨牛小排,金山,Beef,抄,加拿大,canadian diamond,2023-04-03,cab,,,,,,$ 108.0,LB,其士,
165, alegra 分包 豬肋排,豬肋排,金山,Pork,抄,巴西,alegra,2023-04-03,分包,,,,,,$ 1 2.0,LB,其士,
166, alibem 分包 豬肋排,豬肋排,金山,Pork,抄**,巴西,alibem,2023-04-03,分包,,,,,,$ 1 2.5,LB,其士,
167, palmali 餅裝 豬肋排,豬肋排,金山,Pork,22kg,巴西,palmali,2023-04-03,餅裝,,,,,,$ 8 .4,LB,其士,
168, smithfield 豬肋排 st. louis style,豬肋排,金山,Pork,抄,美國,smithfield,2023-04-03,,,,,,,$ 3 3.0,LB,其士,
169, palmali 豬四肉,豬四肉,金山,Pork,抄,巴西,palmali,2023-04-03,,,,,,,$ 1 2.5,LB,其士,
170, artigas duroc 豬梅肉,豬梅肉,金山,Pork,抄,西班牙,artigas duroc,2023-04-03,,,,,,,$ 3 2.0,LB,其士,
171, artigas duroc 豬下梅肉,豬下梅肉,金山,Pork,抄,西班牙,artigas duroc,2023-04-03,,,,,,,$ 3 0.0,LB,其士,
172, artigas duroc 豬扒法式,豬扒,金山,Pork,抄,西班牙,artigas duroc,2023-04-03,,,,,,,$ 4 1.0,LB,其士,
173, artigas duroc 豬肋條,豬肋條,金山,Pork,抄,西班牙,artigas duroc,2023-04-03,,,,,,,$ 3 8.0,LB,其士,
174, artigas duroc 豬腩無皮挑骨,豬腩無皮挑骨,金山,Pork,抄,西班牙,artigas duroc,2023-04-03,挑骨,去皮·,,,,,$ 2 9.0,LB,其士,
175, pernam ibericos 豬腩 (去皮),豬腩 (去皮),金山,Pork,抄,西班牙,pernam ibericos,2023-04-03,,,,,,,$ 7 0.0,kg,其士,
176, pernam ibericos 豬背骨,豬背骨,金山,Pork,抄,西班牙,pernam ibericos,2023-04-03,,,,,,,$ 6 5.0,kg,其士,
177, jamondul ibericos 豬梅肉,豬梅肉,金山,Pork,抄,西班牙,jamondul ibericos,2023-04-03,,,,,,,$ 198.0,kg,其士,
178, jamondul ibericos 豬下梅肉,豬下梅肉,金山,Pork,抄,西班牙,jamondul ibericos,2023-04-03,,,,,,,$ 130.0,kg,其士,
