,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
36,美 i. b. p. 去骨牛小排 choice p-278,去骨牛小排,金山,BEEF,抄,美國,,2023-07-10 00:00:00,278廠,CHOICE,,,,, 105.0,磅,其士,
37,美 excel 肥牛肉 pastrami prime 6x12,PASTRAMI,金山,BEEF,抄,美國,EXCEL,2023-07-10 00:00:00,6X12,PRIME,,,,, 4 4.5,磅,其士,
38,美 excel 肥牛肉 pastrami choice 6x12,PASTRAMI,金山,BEEF,抄,美國,EXCEL,2023-07-10 00:00:00,6X12,CHOICE,,,,, 4 1.0,磅,其士,
39,美 ibp 肥牛肉 pastrami choice 6x12,PASTRAMI,金山,BEEF,抄,美國,IBP,2023-07-10 00:00:00,6X12,CHOICE,,,,, 4 3.0,磅,其士,
40,美 excel 肥牛肉 pastrami prime 9x12,PASTRAMI,金山,BEEF,抄,美國,EXCEL,2023-07-10 00:00:00,9X12,PRIME,,,,, 3 7.0,磅,其士,
41,美 excel 肥牛肉 pastrami choice 9x12,PASTRAMI,金山,BEEF,抄,美國,EXCEL,2023-07-10 00:00:00,9X12,CHOICE,,,,, 3 5.0,磅,其士,
42,加 excel 肥牛肉 pastrami a/aa 9x12,PASTRAMI,金山,BEEF,抄,加拿大,EXCEL,2023-07-10 00:00:00,9X12,A/AA,AA,,,, 3 3.0,磅,其士,
43,英國 肥牛肉 super upper plate,SUPERPLATE肥牛肉,金山,BEEF,抄,英國,PIF PAF,2023-07-10 00:00:00,,,,,,, 2 2.5,磅,其士,
44,美 i. b. p. 橫隔肌 cab,封門柳,金山,BEEF,抄,美國,,2023-07-10 00:00:00,CAB,,,,,, 5 3.0,磅,其士,
45,美 i. b. p. 橫隔肌 nr,封門柳,金山,BEEF,抄,美國,,2023-07-10 00:00:00,NR,,,,,, 3 9.0,磅,其士,
46,荷 tboer 白牛仔湯骨,白牛仔湯骨,金山,BEEF,抄,荷蘭,TBOER,2023-07-10 00:00:00,,,,,,, 7 .0,磅,其士,
