,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
177,"*
(  ) 煙鴨胸 (1/6入倉)",鴨胸,鸿泰,POULTRY,10k,英國,華英,2023-05-31,,,,,,,26.90k,kg,其士,
178,"山東 鴨比20/22,22/24",,鸿泰,,10k,,,2023-05-31,,,,,,,19.00k,kg,其士,
179,"鴨比 200/220,220/240",,鸿泰,,10k,英國,華英,2023-05-31,+200G,220/240,,,,,20.00k,kg,其士,
180,"鴨利(500g)去鬚排( 小包庄 , 靚 )",鴨舌,鸿泰,POULTRY,10k,,,2023-05-31,500G,小包庄 ,,,,,80.00p,lb,其士,
181,台式鴨利 (帶鬚),鴨舌,鸿泰,POULTRY,10k,,,2023-05-31,,,,,,,58.50p,lb,nan,
182,靚鵝腸,,鸿泰,,15k,,,2023-05-31,,,,,,,55.00k,kg,嘉威,
183,( 足秤 )靚鵝腸,,鸿泰,,15k,,,2023-05-31,,,,,,,57.50k,kg,裕林,
184,波蘭 鵝半翼 712,鵝半翼,鸿泰,POULTRY,15k,波蘭,,2023-05-31,,,,,,,,lb,其士,
185,波蘭 鵝腳,鵝腳,鸿泰,POULTRY,15k,波蘭,,2023-05-31,,,,,,,,lb,其士,
186,波蘭 鵝腳,鵝腳,鸿泰,POULTRY,15k,波蘭,,2023-05-31,,,,,,,,lb,其士,
187,西冷 美麗華4+ 3條庄,西冷,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,3條庄,,,,,,23.00p,lb,其士,
188,frigon 西冷,西冷,鸿泰,BEEF,抄,西班牙,FRIGON,2023-12-20,,,,,,,22.70p,lb,其士,
189,美麗華 牛林,牛冧,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,,lb,其士,
190,gj 牛林,牛冧,鸿泰,BEEF,抄,,GJ,2023-12-20,,,,,,,19.70p,lb,沙2,
191,gj 牛林,牛冧,鸿泰,BEEF,抄,,GJ,2023-12-20,,,,,,,19.70p,lb,其士,
192,美麗華 牛尾,牛尾,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,15.50p,lb,其士,
193,美麗華 牛尾,牛尾,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,15.50p,lb,光1,
194,美麗華 牛柳 3/4,牛柳,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,3/4,,,,,,38.50p,lb,其士,
195,美麗華 牛柳 3/4,牛柳,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,3/4,,,,,,38.50p,lb,光1,
196,美麗華 牛柳 5+,牛柳,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,38.50p,lb,光1,
197,美麗華 牛柳頭,牛柳頭,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,23.00p,lb,其士,
198,美麗華 牛柳頭(1940廠),牛柳頭,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,24.50p,lb,其士,
199,美麗華 牛利,牛舌,鸿泰,BEEF,抄,美國,MINERVA,2023-12-20,,,,,,,9.50p,lb,其士,
200,"mondell 牛利900+直利,皮薄",牛舌,鸿泰,BEEF,抄,,,2023-12-20,+900G,直,,,,,8.30p,lb,其士,
201,bustos 金肚,,鸿泰,,12k,,BUSTOS,2023-12-20,,,,,,,18.00p,lb,其士,
202,mondelli 金肚(巴西) 靚,,鸿泰,,抄,巴西,MONDELLI,2023-12-20,,,,,,,16.70p,lb,其士,
203,bustos牛柏葉 #4750,牛柏葉,鸿泰,BEEF,12k,,BUSTOS,2023-12-20,,,,,,,24.30p,lb,嘉2,
204,bustos牛柏葉 #4750,牛柏葉,鸿泰,BEEF,12k,,BUSTOS,2023-12-20,,,,,,,24.30p,lb,其士,
205,boi brasil 牛肋條 留23.90p,牛肋條,鸿泰,BEEF,抄,,BOI BRASIL,2023-12-20,,,,,,,24.00p,lb,其士,
