,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
4050,12K 中國 欣城 去皮大胸 $15.60 /K 沙2 抄 巴西 Anglo 牛脷 $12.30 /P 沙2,牛舌,哲朗,BEEF,抄,巴西,ANGLO,Invalid date format,去皮,,,,,,12.30,kg,['沙2'],
4051,10K 中國 欣城 IQF 小胸 $17.00 /K ▲ 沙2,雞柳,哲朗,CHICKEN,10kg,中國,,Invalid date format,,,,,,,17.00,kg,['沙2'],
4052,10K 中國 欣城 50G+ 中翼 $20.80 /P ▼ 沙2 抄 巴西 GJ 牛冧 (3250) $20.50 /P 沙2,牛冧,哲朗,BEEF,抄,巴西,,Invalid date format,50G+,,,,,,20.50,kg,['沙2'],
4053,15K 中國 欣城 雞殼 /P 抄 巴西 GJ 西冷 $26.00 /P ▲ 沙2,,哲朗,,抄,巴西,,Invalid date format,,,,,,,26.00,kg,['沙2'],
4054,15K 中國 欣城 200/220G 全脾 $8.30 /P ▲ 沙2 抄 巴西 GJ 牛柳頭 $26.00 /P 沙2,牛柳頭,哲朗,BEEF,抄,巴西,,Invalid date format,+200G,,,,,,26.00,kg,['沙2'],
4055,15K 中國 欣城 220/240G 全脾 $8.30 /P ▲ 沙2 抄 巴西 GJ 金展 $26.00 /P ▲ 沙2,金錢𦟌,哲朗,BEEF,抄,巴西,,Invalid date format,220/240,,,,,,26.00,kg,['沙2'],
4056,15K 中國 欣城 240/260G 全脾 $7.70 /P 沙2,,哲朗,,15kg,中國,,Invalid date format,240/260,,,,,,7.70,kg,['沙2'],
4057,15K 中國 欣城 260/280G 全脾 $7.80 /P ▲ 沙2 抄 巴西 Frigon 牛冧 $22.00 /P 沙2,牛冧,哲朗,BEEF,抄,巴西,,Invalid date format,260/280,,,,,,22.00,kg,['沙2'],
4058,15K 中國 欣城 280/300G 全脾 $7.40 /P 沙2 抄 巴西 Frigon 牛腩 $15.80 /P ▼ 沙2,牛腩,哲朗,BEEF,抄,巴西,,Invalid date format,+300G,280/300,,,,,15.80,kg,['沙2'],
4059,15K 中國 欣城 300/320G 全脾 $7.40 /P ▼ 沙2 20K 巴西 Frigon 牛栢葉 $26.50 /P ♦ 沙2,,哲朗,,15kg,巴西,,Invalid date format,+300G,300/320,,,,,26.50,kg,['沙2'],
4060,15K 中國 欣城 320/340G 全脾 $7.50 /P 沙2,,哲朗,,15kg,中國,,Invalid date format,,,,,,,7.50,kg,['沙2'],
